ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Stance on Sara
25-67,3/25/2023 10:18:37,https://twitter.com/loveyeonjhoon/status/1525051424258027520,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@loveyeonjhoon,??,"moa from crown era
 
  ????????????????",Anonymous,02/20,829,238,She | 20,"i agree with mandatory military service but k-14??? are you kidding me? i can't even support myself financially, how? 2 more years? mapapaiyak nalang...",N/A,Text,13/05/2022 17:52,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-68,3/25/2023 10:18:39,https://twitter.com/pinkolight/status/1524666965867958273,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@pinkolight,????|| TWELVE ??,#GG4EVA?? || gg stan (#OT12 ?? & ?? on top) || ??: @pinkolightsells || cpop: @YingYan812,Anonymous,09/20,598,2897,she/her || 00,@hyegumi +2 years mandatory military service kaya k-14 na haha,N/A,"Text, Reply",12/05/2022 16:25,N/A,Rational,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-69,3/25/2023 10:18:41,https://twitter.com/halIucinojen/status/1524653928398303233,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@halIucinojen,siomai house #1 customer,directed by samantha lee,Anonymous,06/17,388,211,N/A,"not K-12 becoming K-14 because of another 2 years of mandatory military service gusto ko lang naman maging masaya https://t.co/jrQ3WGeHFg

{Alt-text image: Picture of a crying child from a comic strip}",N/A,"Text, Image",12/05/2022 15:33,N/A,Emotional,14,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-70,3/25/2023 10:18:42,https://twitter.com/shaihontibredo/status/1524715150120747013,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@shaihontibredo,jpgrobreado (inactive era),????,Anonymous,05/22,197,187,jpgr's,"I saw something kanina na yung extra 2 years daw is para dun sa Mandatory Military Service. So basically K-12 pa rin, but after grade 12 you need to attend the training. It's just called K-14 kasi daw it's still a learning experience for us. (I can't find it again tho)",N/A,Text,12/05/2022 19:36,N/A,Rational,2,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-71,3/25/2023 10:18:44,https://twitter.com/doluvsme/status/1524658205854380032,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@doluvsme,azi • superbusy,"multi tweets | is always, and will always 12 forever ??",Anonymous,02/21,1261,1055,she/her_,"What in the fucking mind, these crazy people are planning to implement 2 fucking years of mandatory military service, mandatory ROTC in colleges, 2 years additional year K-14 and yet they're proposing to stop scholarship programs? anong gagohan to?",N/A,Text,12/05/2022 15:50,N/A,Emotional,1,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-72,3/25/2023 10:18:45,https://twitter.com/pjsvuitton1/status/1524680855092076544,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@pjsvuitton1,Jaspher,N/A,Anonymous,02/22,735,683,N/A,K-14 tapos 2 years mandatory military service? tangina sana binaril nyo nalang ako,N/A,Text,12/05/2022 17:20,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake","No location, No bio",Ambiguous
25-73,3/25/2023 10:18:47,https://twitter.com/anneisells/status/1524658895242678273,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@anneisells,hoonieee,"~• Sunghoon & Jimin collector •~ 
 Pls read my carrd before transacting. 
  #ann3_proofS #4nn3_sells
 
 shipment: Saturday/ no classes",Anonymous,01/22,328,216,in your heart ,"Payag kayo 2 years mandatory military service tas K-14 TT 
 
 Ano na ang nangyayari sa Pilipinas?",N/A,Text,12/05/2022 15:53,N/A,Emotional,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-74,3/25/2023 10:18:48,https://twitter.com/lovehoon___/status/1524661671129616384,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@lovehoon___,akion,still into u s,Anonymous,04/22,770,754,he/they | bi ,@lhranse E DIBA SI SARA NA YUNG PAPALIT KAYBRIONES IF EVER NA NAGING VP ATA SIYA. SO GAGAWIN NI SARA NA K - 14 YUNG EDUCATION KASE 2 YEARS DAW YUNG MANDATORY MILITARY SERVICE,N/A,"Text, Reply",12/05/2022 16:04,N/A,Rational,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-75,3/25/2023 10:18:49,https://twitter.com/taetootie_/status/1524736977123172352,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@taetootie_,vaia?,N/A,Anonymous,04/20,1169,654,she/they ?,oh? pagtapos pala ng k-14 agad na mag mandatory military service???? in 2 years???? DUDE THE FUCK IS U ON??????? SERYOSO KAYO???? DO YOU KNOW HOW MUCH WE FUCKING SPEND HALF OF OUR LIVES SA K-12 PA LANG???? OUR MENTAL HEALTH GOT LOWER NA TAPOS NGAYON PHYSICAL HEALTH NA RIN BA? ++,N/A,Text,12/05/2022 21:03,N/A,Emotional,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No bio,Ambiguous
25-76,3/25/2023 10:18:51,https://twitter.com/outofdddabIue/status/1524655829848231936,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@outofdddabIue,mari ?,"eng/tag || day6 fanacc but has irregular tweeting schedule, sorry ganto lang ako",Anonymous,05/21,185,146,she/her,bitch naur wtf they're planning to implement k-14????? it was k-12 before but they are planning to add 2 additional years for the mandatory military service what the fuck,N/A,Text,12/05/2022 15:40,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-77,3/25/2023 10:18:52,https://twitter.com/PR0DBYCHOI/status/1524678384089198594,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@PR0DBYCHOI,lei,#??'s no.1 thinker??? : ??@KYSZ0NE ? atiny.net,Anonymous,11/20,876,3373,she/her • '04 • asian,we students are barely surviving k-12 yet you want to add 2 more years and make it k-14 just for the mandatory military service!? pls make up your mind and wake up.,N/A,Text,12/05/2022 17:10,N/A,Emotional,1,2,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-78,3/25/2023 10:18:54,https://twitter.com/yjzzae/status/1524671756996210690,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@yjzzae,N/A,N/A,Anonymous,09/21,328,136,btxts,2 years mandatory military service training and k-14?! tangina goal ko yatang mamatay na,N/A,Text,12/05/2022 16:44,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake","No account name, No bio",Ambiguous
25-79,3/25/2023 10:18:55,https://twitter.com/ENFAIRY_/status/1524678136721420288,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@ENFAIRY_,leah ?,— for enhypen ?,Anonymous,09/21,473,650,she !¡ her,wdym k-14? Students are barely sleeping everyday bcs of activities that they have given us &amp; now they added another 2 years for Mandatory Military service? Why should we devote half of our lives to study when our President lacks even a college degree?,N/A,Text,12/05/2022 17:09,N/A,Emotional,3,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-80,3/25/2023 10:18:57,https://twitter.com/sunoollect/status/1524675394208960512,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@sunoollect,hanna,for sunoo and girls ? open for pending transactions only.,Anonymous,06/21,550,856,"04 liner, she/they",k-14 and 2 years mandatory military service??? unsay gusto ninyo? dili mi mugraduate? ayaw mi intawn igaya kay 88m huhu,N/A,Text,12/05/2022 16:58,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-81,3/24/2023 18:05:10,https://twitter.com/shoutoutneiman/status/1524726239340417025,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@shoutoutneiman,slater,@theebad_guy,Anonymous,05/21,65,31,N/A,"this k-14 shit is not OKAY, how you gon add another 2 years of MANDATORY military service while there is a clear problem on our educational system. Aren’t you guys supposed to focus on the bigger problem rather than creating one???? i’m so done with this country",N/A,Text,12/05/2022 20:20,N/A,Emotional,8,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-82,3/24/2023 18:05:12,https://twitter.com/kyeota_rhissa/status/1524737218270572545,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@kyeota_rhissa,ryxia ??,"be a better you, for you || ????????",Anonymous,12/18,849,521,N/A,"magwawala talaga ako d2 sa haws 'pag na-approve 'yang ""2 years mandatory military service chuchu slash k-14""",N/A,Text,12/05/2022 21:04,N/A,Emotional,2,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Anti-Sara
25-83,3/24/2023 18:05:14,https://twitter.com/micaxzz/status/1524675140243447809,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@micaxzz,Mica,"#Enhypen, the life saver??",Anonymous,03/21,1444,1161,04 •????• ???,"@jaycorn0402 Haha nagbabalak sila dagdagan yang k-12 to k-14 and additional 2 years for mandatory military service,????",N/A,"Text, Reply",12/05/2022 16:57,N/A,Rational,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-84,3/24/2023 18:05:15,https://twitter.com/yourbutterfly07/status/1524662707051704320,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@yourbutterfly07,nes ??? | semi rest,random-inactive ????,Anonymous,09/20,935,357,she/her  ??  filo  ??  multi ,K-14 TAS 2 YEARS MANDATORY MILITARY SERVICE PA???? ANO BA GUSTO NYONG MANGYARI SAMEN,N/A,Text,12/05/2022 16:08,N/A,Emotional,1,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-85,3/24/2023 18:05:17,https://twitter.com/arlsztt/status/1524698536566456320,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@arlsztt,mandu,come what may,Anonymous,06/18,86,129,N/A,"sobrang fucked up na nga ng education system natin, daming nagsusuffer na estudyante mentally and financially tapos dadagdagan niyo pa k-12?! &amp; the mandatory military service, di naman tayo kagaya ng soukor na may ongoing war pa against norkor. ayoko na sa bansang 'to puta.",N/A,Text,12/05/2022 18:30,N/A,Emotional,1,2,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-86,3/24/2023 18:05:19,https://twitter.com/myhoonievrse/status/1524664496836382720,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@myhoonievrse,Lyane ?? | giveaway on ?? twt,this user is all about #enhypen #txt #svt #xh *.?,Anonymous,09/21,1380,1839,10.28.22 | 12.03.22 | 12.17.22,imagine future lawyers and doctors needs to study college 4 years + their another 4 law/med schools then suddenly need niyo pa ng k-14? even though nasa college na ko I still worry abt those students who can't afford to have another 2 yrs just for that mandatory military service.,N/A,Text,12/05/2022 16:15,N/A,Emotional,2,0,1,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-87,3/24/2023 18:05:20,https://twitter.com/jwyslouise/status/1524649194853924864,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@jwyslouise,lui.,any pronouns · 06 liner · mostly ive n i-dle !,Anonymous,01/22,692,538,N/A,"tanginang yan, k-12 gagawin pang k-14??? tapos 2 years mandatory military service, nababaliw n ba kayo",N/A,Text,12/05/2022 15:14,N/A,Emotional,2,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-88,3/24/2023 18:05:21,https://twitter.com/brielle_zhang/status/1524680882325385217,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@brielle_zhang,Brielle ??,account used by 2 people. and we're in k- pop shit for life??,Anonymous,12/21,90,13,N/A,"Ni hindi nga makatapos yung iba ng K-12 at ngayon may plano pa kayong dagdagan ng additional 2 years for mandatory military service,(K-14 inshort??). Nagmamakaawa napo ako, Wag nyo na pong dagdagan please lng.",N/A,Text,12/05/2022 17:20,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-89,3/24/2023 18:05:23,https://twitter.com/stew_fry/status/1524694814536908800,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@stew_fry,stef | ?? | idk what to do,"???? | 17 | Artist | INFJ-T | she/her |
 
 IG art acc: @/stew_fry",Anonymous,03/21,232,197,??,"K-14....... to add 2 years of mandatory military service...really.... as if shs itself isn't fucking hard enough 
 i cant anymore mapapadasal ka nalang talaga",N/A,Text,12/05/2022 18:15,N/A,Emotional,3,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-90,3/24/2023 18:05:25,https://twitter.com/wifeynichu/status/1524667465493401600,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@wifeynichu,N•103% | JS1 03/31,? #???? | #??,Anonymous,09/20,453,503,N/A,GAGO GAGAWIN DAW K-14 KASI YUNG 2 YEARS NA IDADAGDAG IS FOR MANDATORY MILITARY SERVICE ????????,N/A,Text,12/05/2022 16:27,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-91,3/24/2023 16:26:03,https://twitter.com/jayzbgf/status/1524671408747417600,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@jayzbgf,ziki ????? ia,jay? park jay? i heard happiness ?? ig : @jayzbgf,Anonymous,07/21,4218,4203,"for enhypen ¡! mainly  jay. 
inactive = busy.  she her. ??","ang sabi yung 2 more years is for the mandatory military service but im not sure if yun talaga ang reason but still i disagree to this k-14

https://t.co/GX38IvcKvO",N/A,"Text, URL",12/05/2022 16:42,N/A,Rational,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-92,3/24/2023 16:26:06,https://twitter.com/jelianna23/status/1524907743739772930,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@jelianna23,Jel,Hey wassup goiz,Identified,10/21,12,4,N/A,ang K-12 gagawin ng K-14 dahil may additional 2 years for mandatory military service. shuta academic walk out na.,N/A,Text,13/05/2022 08:21,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-93,3/24/2023 16:26:07,https://twitter.com/imlouisse_/status/1524702123149381632,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@imlouisse_,louisse ?*,— a multistan.,Anonymous,06/21,677,531,she/her | ????  ,@yoshikyuuuu k-12 plus yung 2 years ng mandatory military service yung k-14.,N/A,"Text, Reply",12/05/2022 18:44,N/A,Rational,1,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-94,3/24/2023 16:26:09,https://twitter.com/joshushujeong/status/1524682979452223489,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@joshushujeong,chel | tteok twi soon,"(fan account) 
 
 #??: this is red too",Anonymous,08/20,631,499,she/he ,"di mo ata nagets te okay lemme explain kung bakit naging k-14, dahil sa 2 years mandatory military service na required sa mga estudyante if ever maipasa
 
 so ibig sa sabihin part na yun ng curriculum if ever ma-approve, GETS???

https://twitter.com/aitzui/status/1524666956812480512",N/A,"Text, URL",12/05/2022 17:28,N/A,Rational,4,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-95,3/24/2023 16:26:11,https://twitter.com/d6svns/status/1524663830751870976,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@d6svns,rest,live love kihyun,Anonymous,06/20,714,796,She16Her ? Rcbyf,"imagine, you’ll study for 6 years in high school, 2 years of unnecessary mandatory military service, tas another 4/5 years in college. mahihirapan ka pa sa paghahanap ng trabaho. tas overworked na, underpaid pa. andaming dapat ayusin sa bansa pero magiimplement kayo ng k-14?",N/A,Text,12/05/2022 16:12,N/A,Emotional,12,0,2,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-96,3/24/2023 16:26:13,https://twitter.com/ssen_serif/status/1524663749541789696,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@ssen_serif,sen,N/A,Anonymous,01/15,528,691,pbsfk||pcshs||uplb ,@krnblhn may mandatory military service kasi na 2 years under s/ara dutete diba tas parang idadagdag sa k-12? os yon parang k-14 ang dating ??????,N/A,"Text, Reply",12/05/2022 16:12,N/A,Rational,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No bio,Ambiguous
25-97,3/24/2023 16:26:15,https://twitter.com/_YaboiKai/status/1524711972943839232,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@_YaboiKai,Lumière,RMT and Research,Anonymous,07/17,552,286,SC-MLS,"Hoy mga beh, kahit sabihin niyong walang sinabi na k-14 si Sara. Ganon pa rin yon, 2 years ng mandatory military service. 40x4=1600 na hindi sinabi ni Leni, pinagpiyestahan niyo. Bakit di matanggap ang gusto ng nanalong VP? LMAOO",N/A,Text,12/05/2022 19:23,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-98,3/24/2023 16:26:17,https://twitter.com/mnmtots/status/1524673442879926272,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@mnmtots,M&M tots,"Random tots in
 Random days",Anonymous,03/22,65,6,N/A,K-14 plus ung 2 year mandatory military service. 16 years?! Tas wala ka pa non college degree. Tas pataas ng pataas ang requirements sa trabaho. Imbis ayus yung systema dinag dagan nyo lang ng taon,N/A,Text,12/05/2022 16:50,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-99,3/24/2023 16:26:20,https://twitter.com/sakuromis/status/1524668931138797568,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@sakuromis,kyla,cw silly chaos for pixels and svt ; rentry wip,Anonymous,08/20,214,82,she/they 20,"the k-14 they're talking abt is an additional 2 years of entirely doing mandatory military service—isipin mo yon, masasayang dalawang taon ng mga estudyante para sa military service na hindi naman nila kakailanganin sa trabaho??? ni hindi pa nga naaayos shs levels, k-14 pa kaya?",N/A,Text,12/05/2022 16:32,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Private account,Ambiguous
